linea,estilo,estilo,op,minutaje,fecha,fecha,cantidad,minutos_producidos,min_trab,eficiencia_pct,eficiencia,categoria
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,30/12/2022,,91.0,3563.6419,10133.0,35.16867561432942,0.35168675614329425,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,30/12/2022,,36.0,1409.7924,10133.0,13.912882660613837,0.13912882660613837,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,30/12/2022,,14.0,548.2526,10133.0,5.410565479127603,0.054105654791276034,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,30/12/2022,,116.0,4542.6644,10133.0,44.83039968420013,0.4483039968420013,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,2/01/2023,,121.0,4738.4689,11268.0,42.05243965211217,0.4205243965211217,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,4/01/2023,,36.0,1409.7924,11208.0,12.578447537473233,0.12578447537473234,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,4/01/2023,,6.0,234.9654,11208.0,2.0964079229122055,0.020964079229122055,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,4/01/2023,,45.0,1762.2405,11208.0,15.723059421841542,0.15723059421841543,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,4/01/2023,,33.0,1292.3097,11208.0,11.530243576017131,0.11530243576017131,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,5/01/2023,,28.0,1096.5052,10944.0,10.01923611111111,0.10019236111111111,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,5/01/2023,,50.0,1958.045,10944.0,17.891493055555557,0.17891493055555557,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,5/01/2023,,156.0,6109.1004,10944.0,55.82145833333334,0.5582145833333334,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,5/01/2023,,86.0,3367.8374,10944.0,30.773368055555554,0.30773368055555556,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,5/01/2023,,2.0,78.3218,10944.0,0.7156597222222222,0.007156597222222222,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,6/01/2023,,36.0,1409.7924,10764.0,13.097290969899667,0.13097290969899666,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,6/01/2023,,94.0,3681.1246,10764.0,34.19848197696024,0.3419848197696024,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261954.0,39.1609,6/01/2023,,30.0,1174.827,10764.0,10.914409141583056,0.10914409141583055,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,7/01/2023,,24.0,939.8616,3884.0,24.198290422245105,0.24198290422245106,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,7/01/2023,,100.0,3916.09,3884.0,100.82621009268794,1.0082621009268795,
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,9/01/2023,,41.0,1605.5969,7556.0,21.249297247220753,0.21249297247220753,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,9/01/2023,,100.0,3916.09,7556.0,51.82755426151403,0.5182755426151403,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,9/01/2023,,11.0,430.7699,7556.0,5.701030968766544,0.057010309687665434,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,10/01/2023,,16.0,626.5744,8125.0,7.711684923076922,0.07711684923076922,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,10/01/2023,,16.0,626.5744,8125.0,7.711684923076922,0.07711684923076922,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261932.0,39.1609,10/01/2023,,39.0,1527.2751,8125.0,18.797232,0.18797232,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261954.0,39.1609,10/01/2023,,2.0,78.3218,8125.0,0.9639606153846153,0.009639606153846153,Baja
Línea 79 Sup. JOSE CAPUÑAY,W-LEE,,261954.0,39.1609,10/01/2023,,6.0,234.9654,8125.0,2.891881846153846,0.02891881846153846,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,10/01/2023,,30.0,884.472,8125.0,10.885809230769231,0.10885809230769232,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,11/01/2023,,75.0,2211.18,8084.0,27.352548243443835,0.27352548243443836,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,12/01/2023,,145.0,4274.948,8772.0,48.73401732786138,0.4873401732786138,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,12/01/2023,,28.0,825.5072,8772.0,9.410706794345645,0.09410706794345644,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,13/01/2023,,104.0,3066.1696,8861.0,34.60297483354024,0.3460297483354024,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,13/01/2023,,128.0,3773.7472,8861.0,42.58827671820336,0.4258827671820336,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,16/01/2023,,191.0,5631.1384,8458.0,66.57765902104516,0.6657765902104517,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,17/01/2023,,195.0,5749.068,8640.0,66.54013888888889,0.6654013888888889,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,17/01/2023,,56.0,1651.0144,8640.0,19.108962962962963,0.19108962962962964,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,18/01/2023,,144.0,4245.4656,8456.0,50.2065468306528,0.502065468306528,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,18/01/2023,,33.0,972.9192,8456.0,11.505666982024598,0.11505666982024598,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,19/01/2023,,120.0,3537.888,8638.0,40.957258624681636,0.40957258624681636,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,19/01/2023,,81.0,2388.0744,8638.0,27.646149571660107,0.27646149571660106,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,20/01/2023,,52.0,1533.0848,8640.0,17.74403703703704,0.1774403703703704,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,20/01/2023,,127.0,3744.2648,8640.0,43.33639814814815,0.4333639814814815,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,23/01/2023,,205.0,6043.892,9174.0,65.88066274253325,0.6588066274253325,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,24/01/2023,,197.0,5808.0328,9282.0,62.57307476836888,0.6257307476836889,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,25/01/2023,,192.0,5660.6208,8702.0,65.04965295334405,0.6504965295334405,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,25/01/2023,,20.0,589.648,8702.0,6.776005515973339,0.06776005515973339,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,26/01/2023,,50.0,1077.16,8661.0,12.436901050686988,0.12436901050686988,Baja
Línea 79 Sup. JOSE CAPUÑAY,TENORE 18_US,,264258.0,29.4824,26/01/2023,,20.0,589.648,8661.0,6.808082207597275,0.06808082207597276,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,27/01/2023,,237.0,5105.7384,8773.0,58.19831756525704,0.5819831756525704,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,30/01/2023,,145.0,3123.764,9336.0,33.459340188517565,0.33459340188517567,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,31/01/2023,,164.0,3533.0848,9276.0,38.08845191893057,0.3808845191893057,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,31/01/2023,,100.0,2154.32,9276.0,23.22466580422596,0.2322466580422596,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,1/02/2023,,222.0,4782.5904,9310.0,51.37046616541353,0.5137046616541353,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,2/02/2023,,100.0,2154.32,9305.0,23.15228371843095,0.23152283718430952,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,2/02/2023,,150.0,3231.48,9305.0,34.728425577646426,0.34728425577646427,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,3/02/2023,,493.0,10620.7976,9240.0,114.94369696969697,1.1494369696969697,
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,6/02/2023,,250.0,5385.8,9216.0,58.439670138888886,0.5843967013888889,Baja
Línea 79 Sup. JOSE CAPUÑAY,PARLAY 145 SU23,,263805.0,21.5432,7/02/2023,,67.0,1443.3944,9037.0,15.972052672347017,0.15972052672347017,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,8/02/2023,,180.0,4022.964,10369.0,38.79799402063844,0.38797994020638443,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,9/02/2023,,100.0,2234.98,10495.0,21.29566460219152,0.2129566460219152,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,10/02/2023,,34.0,759.8932,10368.0,7.329216820987654,0.07329216820987654,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,10/02/2023,,466.0,10415.0068,10368.0,100.4533834876543,1.0045338348765431,
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,13/02/2023,,30.0,670.494,9792.0,6.847365196078431,0.06847365196078431,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,13/02/2023,,90.0,2011.482,9792.0,20.54209558823529,0.2054209558823529,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,14/02/2023,,209.0,4671.1082,10368.0,45.05312692901234,0.45053126929012344,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,15/02/2023,,70.0,1564.486,9743.0,16.05753874576619,0.16057538745766192,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,15/02/2023,,124.0,2771.3752,9743.0,28.44478292107154,0.2844478292107154,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,15/02/2023,,7.0,156.4486,9743.0,1.6057538745766191,0.01605753874576619,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,16/02/2023,,15.0,335.247,10830.0,3.0955401662049864,0.030955401662049863,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,16/02/2023,,60.0,1340.988,10830.0,12.382160664819946,0.12382160664819945,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,12/01/2024,,66.0,1526.976,8579.0,17.79899755216226,0.1779899755216226,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,12/01/2024,,55.0,1272.48,8579.0,14.832497960135212,0.14832497960135213,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,13/01/2024,,2.0,46.272,584.0,7.923287671232876,0.07923287671232876,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,13/01/2024,,27.0,644.382,584.0,110.33938356164383,1.1033938356164383,
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,15/01/2024,,45.0,1041.12,8640.0,12.049999999999999,0.1205,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 SU24,,274223.0,22.503,16/01/2024,,15.0,337.545,8640.0,3.9067708333333333,0.03906770833333333,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 SU24,,274223.0,22.503,16/01/2024,,5.0,112.515,8640.0,1.3022569444444445,0.013022569444444444,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 SU24,,274223.0,23.688,16/01/2024,,27.0,639.576,8640.0,7.402500000000001,0.07402500000000001,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,16/01/2024,,38.0,879.168,8640.0,10.175555555555556,0.10175555555555556,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274409.0,23.136,16/01/2024,,10.0,231.36,8640.0,2.677777777777778,0.02677777777777778,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,17/01/2024,,33.0,763.488,8640.0,8.836666666666668,0.08836666666666668,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,17/01/2024,,21.0,485.856,8640.0,5.623333333333333,0.05623333333333333,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274409.0,23.136,17/01/2024,,36.0,832.896,8640.0,9.64,0.0964,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,17/01/2024,,8.0,190.928,8640.0,2.209814814814815,0.022098148148148148,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,17/01/2024,,10.0,238.66,8640.0,2.7622685185185185,0.027622685185185184,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,18/01/2024,,4.0,92.544,8760.0,1.0564383561643835,0.010564383561643836,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,18/01/2024,,21.0,485.856,8760.0,5.546301369863014,0.05546301369863014,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.758,18/01/2024,,58.0,1377.964,8760.0,15.730182648401826,0.15730182648401825,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274409.0,23.136,18/01/2024,,46.0,1064.256,8760.0,12.14904109589041,0.1214904109589041,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,18/01/2024,,36.0,859.176,8760.0,9.807945205479452,0.09807945205479453,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,18/01/2024,,7.0,167.062,8760.0,1.9071004566210046,0.019071004566210047,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,18/01/2024,,261.0,6229.026,8760.0,71.10760273972603,0.7110760273972603,Media
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,19/01/2024,,5.0,115.68,8640.0,1.338888888888889,0.01338888888888889,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274389.0,23.136,19/01/2024,,15.0,347.04,8640.0,4.016666666666667,0.04016666666666666,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,19/01/2024,,15.0,357.99,8640.0,4.143402777777778,0.041434027777777785,Baja
Línea 79 Sup. JOSE CAPUÑAY,DINOSO222 FA24,,274412.0,23.866,19/01/2024,,21.0,501.186,8640.0,5.800763888888889,0.058007638888888886,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADDY 6 FA24,,274280.0,24.3137,23/01/2024,,114.0,2771.7618,8064.0,34.372046130952384,0.34372046130952383,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADDY 6 FA24,,274280.0,24.3137,23/01/2024,,10.0,243.137,8064.0,3.015091765873016,0.03015091765873016,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADDY 6 FA24,,274281.0,24.3137,23/01/2024,,13.0,316.0781,8064.0,3.9196192956349205,0.039196192956349206,Baja
Línea 79 Sup. JOSE CAPUÑAY,GH1786,,273727.0,34.7798,26/01/2024,,36.0,1252.0728,8640.0,14.491583333333333,0.14491583333333333,Baja
Línea 79 Sup. JOSE CAPUÑAY,GH1786,,273727.0,34.7798,26/01/2024,,162.0,5634.3276,8640.0,65.212125,0.65212125,Baja
Línea 79 Sup. JOSE CAPUÑAY,GH1786,,273727.0,34.7798,26/01/2024,,24.0,834.7152,8640.0,9.661055555555555,0.09661055555555555,Baja
Línea 79 Sup. JOSE CAPUÑAY,POWELL 34_N,,274575.0,29.7857,31/01/2024,,40.0,1191.428,7931.0,15.022418358340689,0.1502241835834069,Baja
Línea 79 Sup. JOSE CAPUÑAY,POWELL 34_N,,274575.0,29.7857,1/02/2024,,164.0,4884.8548,8313.0,58.761635991820036,0.5876163599182004,Baja
Línea 79 Sup. JOSE CAPUÑAY,POWELL 34_N,,274575.0,29.7857,2/02/2024,,49.0,1459.4993,10310.0,14.156152279340445,0.14156152279340445,Baja
Línea 79 Sup. JOSE CAPUÑAY,POWELL 34_N,,274575.0,29.7857,2/02/2024,,300.0,8935.71,10310.0,86.67032007759457,0.8667032007759456,Alta
Línea 79 Sup. JOSE CAPUÑAY,POWELL 34_N,,274575.0,29.7857,2/02/2024,,23.0,685.0711,10310.0,6.64472453928225,0.0664472453928225,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,10/02/2024,,6.0,169.716,297.0,57.14343434343435,0.5714343434343435,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,12/02/2024,,6.0,169.716,8152.0,2.08189401373896,0.020818940137389597,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,12/02/2024,,60.0,1697.16,8152.0,20.8189401373896,0.208189401373896,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,13/02/2024,,69.0,1951.734,8152.0,23.941781157998037,0.23941781157998038,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,14/02/2024,,23.0,650.578,8138.0,7.994322929466699,0.07994322929466699,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,14/02/2024,,29.0,820.294,8138.0,10.079798476284099,0.10079798476284099,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,14/02/2024,,12.0,339.432,8138.0,4.1709510936348,0.041709510936348,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOMY24,,275604.0,28.159,14/02/2024,,73.0,2055.607,8138.0,25.25936347997051,0.2525936347997051,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,15/02/2024,,16.0,452.576,7284.0,6.2132894014277875,0.06213289401427788,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,15/02/2024,,1.0,28.286,7284.0,0.3883305875892367,0.0038833058758923674,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,15/02/2024,,8.0,226.288,7284.0,3.1066447007138938,0.03106644700713894,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,15/02/2024,,115.0,3252.89,7284.0,44.65801757276221,0.4465801757276221,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,16/02/2024,,124.0,3507.464,7668.0,45.7415753781951,0.457415753781951,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,16/02/2024,,82.0,2319.452,7668.0,30.248461137193534,0.30248461137193533,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,8.0,226.288,8124.0,2.785425898572132,0.027854258985721317,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,1.0,28.286,8124.0,0.3481782373215165,0.0034817823732151646,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,4.0,113.144,8124.0,1.392712949286066,0.013927129492860658,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,70.0,1980.02,8124.0,24.372476612506155,0.24372476612506155,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,58.0,1640.588,8124.0,20.19433776464796,0.20194337764647957,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,29.0,820.294,8124.0,10.09716888232398,0.10097168882323979,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,19/02/2024,,35.0,990.01,8124.0,12.186238306253077,0.12186238306253078,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,20/02/2024,,48.0,1357.728,7214.0,18.82073745494871,0.1882073745494871,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,20/02/2024,,54.0,1527.444,7214.0,21.173329636817297,0.21173329636817295,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,20/02/2024,,24.0,678.864,7214.0,9.410368727474355,0.09410368727474355,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,20/02/2024,,46.0,1301.156,7214.0,18.036540060992515,0.18036540060992515,Baja
Línea 79 Sup. JOSE CAPUÑAY,ESP-DERESOM24,,275603.0,28.286,20/02/2024,,120.0,3394.32,7214.0,47.05184363737178,0.4705184363737178,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,24/02/2024,,30.0,1042.935,1200.0,86.91125,0.8691125,Alta
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,26/02/2024,,86.0,2989.747,7488.0,39.92717681623931,0.3992717681623931,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,26/02/2024,,28.0,973.406,7488.0,12.99954594017094,0.1299954594017094,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,27/02/2024,,15.0,521.4675,7638.0,6.827278083267871,0.06827278083267871,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,27/02/2024,,8.0,278.116,7638.0,3.6412149777428646,0.03641214977742865,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,27/02/2024,,11.0,382.4095,7638.0,5.0066705943964385,0.05006670594396438,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LE010,,271140.0,35.684,28/02/2024,,22.0,785.048,8391.0,9.3558336312716,0.09355833631271601,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LE010,,271140.0,41.98,28/02/2024,,16.0,671.68,8391.0,8.004767012275057,0.08004767012275056,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LE010,,271140.0,41.98,28/02/2024,,85.0,3568.3,8391.0,42.52532475271124,0.4252532475271124,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LE010,,271140.0,41.98,28/02/2024,,6.0,251.88,8391.0,3.0017876296031463,0.030017876296031462,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LE010,,271140.0,42.468,28/02/2024,,3.0,127.404,8391.0,1.5183410797282801,0.015183410797282802,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,29/02/2024,,116.0,4032.682,8138.0,49.55372327353158,0.4955372327353158,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,1/03/2024,,90.0,3128.805,8255.0,37.90193821926105,0.3790193821926105,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,4/03/2024,,59.0,2051.1055,6912.0,29.674558738425926,0.29674558738425927,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274610.0,34.7645,5/03/2024,,86.0,2989.747,7488.0,39.92717681623931,0.3992717681623931,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,5/03/2024,,25.0,869.1125,7488.0,11.606737446581196,0.11606737446581196,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LE010,,272552.0,29.7756,6/03/2024,,1.0,29.7756,7367.0,0.40417537667978826,0.0040417537667978825,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,6/03/2024,,84.0,2920.218,7367.0,39.63917469797747,0.39639174697977464,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,6/03/2024,,16.0,556.232,7367.0,7.550318990090946,0.07550318990090946,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,6/03/2024,,5.0,173.8225,7367.0,2.3594746844034207,0.023594746844034207,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,7/03/2024,,22.0,764.819,7527.0,10.161007041317921,0.10161007041317921,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,7/03/2024,,78.0,2711.631,7527.0,36.02538860103627,0.3602538860103627,Baja
Línea 79 Sup. JOSE CAPUÑAY,1MY351,,274792.0,34.7645,7/03/2024,,25.0,869.1125,7527.0,11.546598910588548,0.11546598910588549,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,16/02/2023,,225.0,5028.705,10830.0,46.43310249307479,0.4643310249307479,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264273.0,21.6198,17/02/2023,,77.0,1664.7246,11021.0,15.105023137646311,0.15105023137646312,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264284.0,21.6198,17/02/2023,,246.0,5318.4708,11021.0,48.257606387805104,0.482576063878051,Baja
Línea 79 Sup. JOSE CAPUÑAY,PADERNA 11 FW23,,264285.0,22.3498,17/02/2023,,248.0,5542.7504,11021.0,50.29262680337537,0.5029262680337537,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LC028,,263897.0,33.3105,21/02/2023,,155.0,5163.1275,11960.0,43.169962374581935,0.4316996237458193,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LC028,,263897.0,33.3105,21/02/2023,,20.0,666.21,11960.0,5.570317725752508,0.05570317725752508,Baja
Línea 79 Sup. JOSE CAPUÑAY,1LC028,,263897.0,33.3105,22/02/2023,,30.0,999.315,12089.0,8.266316486061708,0.08266316486061707,Baja
